Produkt Name #1;Produkt Name #2;Produkt Name #3;Produkt Name #4;Produkt Name #5;Produkt Name #6;Produkt Name #7;Produkt Name #8;Bestell ID;Shipping Postcode;Shipping City;Customer ID
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);;;;;;43155;51143;Köln;573
Bio Gemüsekiste(ca. 5Kg);Bio Dinkel Grünkern Burger (275g);Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;41143;51143;Köln;573
Bio Gemüsekiste(ca. 5Kg);Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;42111;51143;Köln;573
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;42580;51143;Köln;573
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 1x im Monat;;;;;;;;28303;50827;Köln;574
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 1x im Monat;;;;;;;;29401;50827;Köln;575
Bio Gemüsekiste(ca. 5Kg);Bio Kokosmilch (400ml);Bio Mandeldrink (250ml);Rote Bete Bio Scheiben im Glas (370g);;;;;39702;51149;Köln;576
Bio Gemüsekiste(ca. 5Kg);Bio Gewürzgurken (720 ml);Bio Kokosmilch (400ml);;;;;;39993;51149;Köln;576
Bio Gemüsekiste(ca. 5Kg);Bio Kokosmilch (400ml);Rote Bete Bio Scheiben im Glas (370g);;;;;;40351;51149;Köln;576
Bio Gemüsekiste(ca. 5Kg);Rote Bete Bio Scheiben im Glas (370g);Bio geschälte Tomaten (400g);;;;;;39567;51149;Köln;576
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;40048;58119;Hagen-Hohenlimburg;577
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich)";;;;;;;;27928;50859;Köln;578
"Bauerntüte ""klassik""";;;;;;;;32078;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;27912;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;27931;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;28010;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;28056;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;28274;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;28794;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;30974;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;31270;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;32004;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;34707;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;34901;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;37694;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;37881;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;37988;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;38110;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;38151;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;38779;50859;Köln;578
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;38868;50859;Köln;578
Bio Gemüsekiste(ca. 5Kg);;;;;;;;40284;50933;Köln;579
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;41806;50969;Köln;580
Bio Gemüsekiste(ca. 5Kg);Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;;;;;;;43465;40625;Düsseldorf;581
"Bio Obst &amp; Gemüse (ca. 5 kg)";Bio Bärlauch Bandnudeln (250g);Bio Haferflocken kleinblatt (500 g);;;;;;40375;51149;Köln;582
Bio Gemüsekiste(ca. 5Kg);Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;42271;50735;Köln;583
Bio Gemüsekiste(ca. 5Kg);;;;;;;;37547;40233;Düsseldorf;584
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;39744;51067;Köln;585
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;39747;51067;Köln;585
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;39964;51067;Köln;585
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;40655;51067;Köln;585
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;41743;51069;Köln;586
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;43091;51069;Köln;586
Smoothiebox Mix (ca. 6 kg);;;;;;;;40330;51069;Köln;586
Bio Obst &  Gemüse (ca. 5 kg);;;;;;;;35583;40589;Düsseldorf;587
Bio Gemüsekiste(ca. 5Kg);Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;"Bio Thunfischfilets <br /><span style=""font-size:0.6em;"">(185 g)</span>";;;;;;28650;51149;Köln;588
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;41845;50678;Köln;589
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;41849;50678;Köln;589
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;43199;50678;Köln;589
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;43852;50678;Köln;589
Bio Gemüsekiste(ca. 5Kg);;;;;;;;39463;50823;Koeln;590
Bio Obst &  Gemüse (ca. 5 kg);;;;;;;;42799;40233;Düsseldorf;591
"Bauerntüte ""klassik""";Bio Weizenmehl Typ 405 (1 kg);Bio H-Milch  3,5% berechtesgardener (1 L);Bio geschälte Tomaten (400g);;;;;40839;50825;Köln;592
"Bauerntüte ""klassik""";;;;;;;;41730;50825;Köln;592
Bio Obst &  Gemüse (ca. 5 kg);;;;;;;;42931;40470;Düsseldorf;593
"Bio Obst &amp; Gemüse (ca. 5 kg)";Bio Limonade Blutorange (0,33l);Bio Limonade Himbeer-Cassis (0,33l);Bio Limonade Matcha (0,33l);;;;;33647;51065;Köln;594
"Bauerntüte ""klassik""";;;;;;;;43708;51069;Köln;595
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;34622;50825;Köln;596
Bio Obst &  Gemüse (ca. 5 kg);;;;;;;;37635;40599;Düsseldorf;597
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;38257;50823;Köln;597
"Bio Obst &amp; Gemüse (ca. 5 kg)";Bio Dinkel Grünkern Burger (275g);;;;;;;39460;50678;Köln;598
"Bio Obst &amp; Gemüse (ca. 5 kg)";Bio Bulgur (500g);Bio Rohrohrzucker (500g);;;;;;39623;50678;Köln;599
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;40191;50737;Köln;600
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;40194;50737;Köln;600
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;41241;50737;Köln;600
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;42213;50737;Köln;600
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;42935;50737;Köln;600
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;42943;50737;Köln;600
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;43368;50737;Köln;600
Abo Gemüsekiste Bio (ca.5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich);"Abo Obstbox Bio <br /><span style=""font-size:0.6em;"">(ca. 5Kg)</span><br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 4x im Monat (wöchentlich)";;;;;;;43702;50737;Köln;600
Bio Gemüsekiste(ca. 5Kg);Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;;;;;;;38797;50737;Köln;600
"Bauerntüte ""klassik""";"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;42388;50668;Köln;601
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;39592;50767;Köln;602
"Bauerntüte ""klassik""";Bio Gemüsekiste(ca. 5Kg);Bio Hof Pesto Basilikum (125g);Bio Kokosmilch (400ml);Rote Bete Bio Scheiben im Glas (370g);;;;40847;50858;Köln;603
Smoothiebox Mix (ca. 6 kg);;;;;;;;28649;50999;Köln;604
Smoothiebox Mix (ca. 6 kg);;;;;;;;28703;50999;Köln;604
Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;;;;;;;;43073;51145;Köln;605
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;42357;51107;Köln;606
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;27918;40468;Düsseldorf;607
Bio Gemüsekiste(ca. 5Kg);Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;43459;50769;Köln;608
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;27614;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;27649;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;27726;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;27788;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;27838;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;27839;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;27897;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;27899;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;27951;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;27952;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;28044;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;28045;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;28226;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;28316;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;28441;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;28443;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;29232;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;30521;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;30743;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;30882;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;30883;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;31453;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;31454;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;32086;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;32640;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;32680;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;33194;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;33428;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;33976;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;34030;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;34404;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;34615;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;34619;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;34768;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;34975;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;34976;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;35155;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;35328;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;35891;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;35894;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;37153;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;37580;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;37687;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;37982;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;38145;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;38193;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;38196;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;38245;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;38272;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;38543;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;38617;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;38849;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;38852;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;38912;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;39108;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;39245;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;39277;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;39376;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;39528;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;39643;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;39831;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;39836;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;40032;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;41484;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;41493;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;43090;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;43111;51145;Köln;609
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;43785;51145;Köln;609
"Abo Bauerntüte ""klassik"" - 4x im Monat (wöchentlich)";;;;;;;;41450;40629;Düsseldorf;610
"Bauerntüte ""klassik""";;;;;;;;41394;50858;Köln;611
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42641;50999;Köln Rodenkirchen;612
Bio Gemüsekiste(ca. 5Kg);Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;41016;40629;Düsseldorf;613
Bio Obst &  Gemüse (ca. 5 kg);;;;;;;;41570;40219;Düsseldorf;614
"Bauerntüte ""klassik""";;;;;;;;37611;51065;Köln;615
"Bauerntüte ""klassik""";;;;;;;;40942;50858;Köln, Deutschland;616
Bio Gemüsekiste(ca. 5Kg);;;;;;;;43546;50676;Köln;617
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;41667;50676;Köln;617
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;42612;50676;Köln;617
Bio Gemüsekiste(ca. 5Kg);;;;;;;;41924;50679;Köln;618
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;39696;50931;Köln;619
Bio Gemüsekiste(ca. 5Kg);;;;;;;;38120;50674;Köln;620
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;33474;50733;Köln;621
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43809;51069;Köln;622
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;27882;50968;Köln;623
"Bio Obst &amp; Gemüse (ca. 5 kg)";Bio H-Milch  3,5% berechtesgardener (1 L);Bio Hafercookies glutenfrei - Backmischung (200 g);;;;;;41266;50968;Köln;623
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;41157;50668;Köln;624
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;42847;50668;Köln;624
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;;;43665;50668;Köln;624
Bio Limonade Blutorange (0,33l);Bio Limonade Rhabarber (0,33l);"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 2x im Monat";;;;;;41154;50668;Köln;624
Bio Limonade Rhabarber (0,33l);Bio Limonade Blutorange (0,33l);Bio Limonade Himbeer-Cassis (0,33l);"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich)";;;;;41150;50668;Köln;624
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;41919;50859;Köln;625
Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;;;;;;;;36285;51147;Köln;626
Bio Gemüsekiste(ca. 5Kg);Bio Obst (ca. 5Kg) 8-10 Sorten mit Exoten;;;;;;;40167;50677;Köln;627
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43216;50670;Köln;628
"Bauerntüte ""klassik""";;;;;;;;43576;50733;Köln;629
Bio Gemüsekiste(ca. 5Kg);;;;;;;;38147;51147;Köln;630
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43662;50767;Köln;631
Abo Obstbox Bio (ca. 5Kg)- 2x im Monat;;;;;;;;43327;40597;Düsseldorf;632
"Abo Bauerntüte ""klassik""<br /><span style=""font-size:0.6em;"">1x im Monat / 2x im Monat / 4x im Monat</span> - 2x im Monat";;;;;;;;40226;51145;Köln;633
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43736;50733;Köln;634
"Abo Obst &amp; Gemüse Bio (ca. 5Kg)1x im Monat / 2x im Monat / 4x im Monat - 4x im Monat (wöchentlich)";;;;;;;;41893;50968;Köln;635
Bio Gemüsekiste(ca. 5Kg);;;;;;;;43718;50679;köln;636
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;39974;50739;Köln;636
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;40063;50739;Köln;636
Bio Obst (ca. 5Kg) 4-5 Sorten, direkt verzehrbar;;;;;;;;40225;50739;Köln;636
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;43801;51067;Köln;637
"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;;38349;50935;Köln;638
"Bauerntüte ""klassik""";;;;;;;;32108;51109;Köln;639
"Bauerntüte ""klassik""";;;;;;;;34612;51109;Köln;639
Bio Gemüsekiste(ca. 5Kg);;;;;;;;32216;51109;Köln;639
Bio Gemüsekiste(ca. 5Kg);;;;;;;;33229;51109;Köln;639
Bio Gemüsekiste(ca. 5Kg);"Bio Obst &amp; Gemüse (ca. 5 kg)";;;;;;;34323;51109;Köln;639
